index,xmin,ymin,xmax,ymax,center_x,center_y,confidence,class,predicted_id,name,componentId,color,key,lineTypeId,group,lineTypeIdNumber,lineTypeName,checked,componentType,distance
36,1612.6654,2476.2988,1670.5828,2579.9885,1641.624,2528.1436,0.9078713,17,f4a7612c,22_ds_la_out,clnk1x9z1002934aogf3ugt94,#0DB20D,c3bac8f7,clwx2s01g005q348ctgfl1pfr,clwx2s01g005q348ctgfl1pfr-0,clwx2s01g005q348ctgfl1pfr-0,22_outgoing_w_dpm_dim-8-0,False,optional,802.1240251292508
40,1665.269,2252.6575,1699.1876,2270.1472,1682.2283,2261.4023,0.81351614,19,5785c185,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,a6f48179,clwx2s01g005q348ctgfl1pfr,clwx2s01g005q348ctgfl1pfr-0,clwx2s01g005q348ctgfl1pfr-0,22_outgoing_w_dpm_dim-8-0,False,optional,402.7544007200505
39,1639.9375,2286.1145,1694.2286,2316.0256,1667.083,2301.07,0.8415742,34,1dd82fda,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,272d3db7,clwx2s01g005q348ctgfl1pfr,clwx2s01g005q348ctgfl1pfr-0,clwx2s01g005q348ctgfl1pfr-0,22_outgoing_w_dpm_dim-8-0,False,optional,437.79603128039315
38,1640.6971,2442.023,1662.9332,2461.6152,1651.8152,2451.819,0.82275563,32,ea5fcd0e,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,6c8dce15,clwx2s01g005q348ctgfl1pfr,clwx2s01g005q348ctgfl1pfr-0,clwx2s01g005q348ctgfl1pfr-0,22_outgoing_w_dpm_dim-8-0,False,optional,687.4427842621188
35,1598.5809,2268.714,1633.114,2311.9487,1615.8474,2290.3315,0.90108484,18,d60d6ce4,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,02263d89,clwx2s01g005q348ctgfl1pfr,clwx2s01g005q348ctgfl1pfr-0,clwx2s01g005q348ctgfl1pfr-0,22_outgoing_w_dpm_dim-8-0,False,optional,450.2102448427662
41,1682.1544,2140.8699,1736.8009,2177.479,1709.4777,2159.1743,0.8631054,23,78e829f7,DPM,clnk1x9zg002o34ao2g3ii1c9,#B24CCC,4cb7dc49,clwx2s01g005q348ctgfl1pfr,clwx2s01g005q348ctgfl1pfr-0,clwx2s01g005q348ctgfl1pfr-0,22_outgoing_w_dpm_dim-8-0,False,optional,305.730014102411
42,1769.4137,2136.987,1826.994,2178.0315,1798.2039,2157.5093,0.91483325,22,5ac732af,DIM,clnk1xcco003j34ao5ownl25b,#B20D0D,27f6f917,clwx2s01g005q348ctgfl1pfr,clwx2s01g005q348ctgfl1pfr-0,clwx2s01g005q348ctgfl1pfr-0,22_outgoing_w_dpm_dim-8-0,False,optional,459.66608896548195
46,1966.6885,1921.7853,1991.2908,2042.756,1978.9896,1982.2706,0.8816986,14,4c88ca87,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,5c3bdf41,clx49rtqz001j349w4n9dgdoa,clx49rtqz001j349w4n9dgdoa-0,clx49rtqz001j349w4n9dgdoa-0,22_outgoing-9-0,False,mandatory,5000.0
44,1928.1564,2265.6135,1965.7461,2311.2808,1946.9512,2288.4473,0.8856062,18,e9f17cdf,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,99df8d43,clx49rtqz001j349w4n9dgdoa,clx49rtqz001j349w4n9dgdoa-0,clx49rtqz001j349w4n9dgdoa-0,22_outgoing-9-0,False,optional,512.1219330881977
50,1996.4304,2250.128,2027.648,2269.4714,2012.0392,2259.7998,0.81354964,19,fc9c00f4,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,77f155c2,clx49rtqz001j349w4n9dgdoa,clx49rtqz001j349w4n9dgdoa-0,clx49rtqz001j349w4n9dgdoa-0,22_outgoing-9-0,False,optional,442.2102448427662
