index,xmin,ymin,xmax,ymax,center_x,center_y,confidence,class,predicted_id,name,componentId,color,key,lineTypeId,group,lineTypeIdNumber,lineTypeName,checked,componentType,distance
89,3004.9097,1132.4395,3082.5613,1184.8625,3043.7355,1158.6509999999998,0.9015185,2,1eab20e6,115_1way_ds_w_motor,clnk1x9yy001w34ao2t1e12f3,#B2AA0A,8bd55179,clwx2hny8005c348cwgfkbm1o,clwx2hny8005c348cwgfkbm1o-0,clwx2hny8005c348cwgfkbm1o-0,115_transformer_future-3-0,False,mandatory,5000.0
2,67.20832,2460.0112,385.0649,2689.9993,226.13661000000002,2575.00525,0.90774465,15,853d0096,22_cap_bank,clnk1x9zg002j34aoox1pjy3x,#0DB24C,9b725815,clwx2ui0x0062348c42jfyv1a,clwx2ui0x0062348c42jfyv1a-0,clwx2ui0x0062348c42jfyv1a-0,22_capacitor_bank-4-0,False,mandatory,5000.0
1,211.10402,1930.8297,239.68088,2038.1748,225.39245,1984.50225,0.8836209,14,e0bcbab0,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,c345bcc2,clwx2ui0x0062348c42jfyv1a,clwx2ui0x0062348c42jfyv1a-0,clwx2ui0x0062348c42jfyv1a-0,22_capacitor_bank-4-0,False,optional,1259.1038225937177
6,293.36853,2136.7065,346.6971,2175.608,320.032815,2156.15725,0.8760424,23,6395cfa9,DPM,clnk1x9zg002o34ao2g3ii1c9,#B24CCC,adacc678,clwx2ui0x0062348c42jfyv1a,clwx2ui0x0062348c42jfyv1a-0,clwx2ui0x0062348c42jfyv1a-0,22_capacitor_bank-4-0,False,optional,1285.4002871499993
7,379.9148,2137.1077,433.79648,2175.84,406.85564,2156.4738500000003,0.8993948,22,247a80d2,DIM,clnk1xcco003j34ao5ownl25b,#B20D0D,69e30a5a,clwx2ui0x0062348c42jfyv1a,clwx2ui0x0062348c42jfyv1a-0,clwx2ui0x0062348c42jfyv1a-0,22_capacitor_bank-4-0,False,optional,1337.968829644923
0,176.61446,2268.4758,209.4287,2312.0574,193.02158,2290.2666,0.8652962,18,afc79e5b,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,28eccfc7,clwx2ui0x0062348c42jfyv1a,clwx2ui0x0062348c42jfyv1a-0,clwx2ui0x0062348c42jfyv1a-0,22_capacitor_bank-4-0,False,optional,865.0235200658624
5,241.18571,2252.1677,273.87778,2270.1814,257.531745,2261.1745499999997,0.7963537,19,078888d2,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,cd65bade,clwx2ui0x0062348c42jfyv1a,clwx2ui0x0062348c42jfyv1a-0,clwx2ui0x0062348c42jfyv1a-0,22_capacitor_bank-4-0,False,optional,744.2417741353422
4,216.83534,2286.7917,270.23578,2316.2852,243.53555999999998,2301.53845,0.8221184,34,7e263873,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,fe62bcb0,clwx2ui0x0062348c42jfyv1a,clwx2ui0x0062348c42jfyv1a-0,clwx2ui0x0062348c42jfyv1a-0,22_capacitor_bank-4-0,False,optional,503.4234482783627
3,218.46342,2438.1343,241.18747,2456.8972,229.825445,2447.51575,0.8376495,32,bfcf09b2,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,c6729c4e,clwx2ui0x0062348c42jfyv1a,clwx2ui0x0062348c42jfyv1a-0,clwx2ui0x0062348c42jfyv1a-0,22_capacitor_bank-4-0,False,optional,195.0071426749364
8,396.23395,2548.4731,443.65515,2579.2964,419.94455,2563.88475,0.8973877,27,d3f9d44b,Q,clnk1x9zj002t34aow7kklyyh,#7A0DB2,f527dcca,clwx2ui0x0062348c42jfyv1a,clwx2ui0x0062348c42jfyv1a-0,clwx2ui0x0062348c42jfyv1a-0,22_capacitor_bank-4-0,False,optional,636.6437943888956
10,570.53827,2475.813,631.3687,2581.4636,600.953485,2528.6383,0.91495323,17,26962c6b,22_ds_la_out,clnk1x9z1002934aogf3ugt94,#0DB20D,f97a6ccc,clwx2951n000m348c9b3qu4fb,clwx2951n000m348c9b3qu4fb-0,clwx2951n000m348c9b3qu4fb-0,22_outgoing-5-0,False,mandatory,5000.0
9,555.1954,2266.349,593.1111,2312.2202,574.15325,2289.2846,0.8774316,18,c15f416b,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,ac3b5643,clwx2951n000m348c9b3qu4fb,clwx2951n000m348c9b3qu4fb-0,clwx2951n000m348c9b3qu4fb-0,22_outgoing-5-0,False,optional,547.0214280248093
11,595.88904,1923.0308,620.59204,2043.0951,608.24054,1983.06295,0.9005338,14,0c4568f3,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,fe843f06,clwx2951n000m348c9b3qu4fb,clwx2951n000m348c9b3qu4fb-0,clwx2951n000m348c9b3qu4fb-0,22_outgoing-5-0,False,optional,828.4255403194157
14,626.93286,2251.638,657.45276,2270.468,642.19281,2261.053,0.8345482,19,51e5f3dc,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,d7c38223,clwx2951n000m348c9b3qu4fb,clwx2951n000m348c9b3qu4fb-0,clwx2951n000m348c9b3qu4fb-0,22_outgoing-5-0,False,optional,510.97979746446674
12,601.6101,2444.1458,622.6669,2462.9404,612.1385,2453.5431,0.83520377,32,df2e346e,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,5af699c0,clwx2951n000m348c9b3qu4fb,clwx2951n000m348c9b3qu4fb-0,clwx2951n000m348c9b3qu4fb-0,22_outgoing-5-0,False,optional,131.0660171779822
13,602.41003,2285.9722,656.9455,2319.1802,629.677765,2302.5762,0.8142796,34,91ccb83b,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,99addc98,clwx2951n000m348c9b3qu4fb,clwx2951n000m348c9b3qu4fb-0,clwx2951n000m348c9b3qu4fb-0,22_outgoing-5-0,False,optional,399.0559159102155
16,773.9711,2475.806,832.8788,2578.955,803.42495,2527.3805,0.910022,17,6abfbcb6,22_ds_la_out,clnk1x9z1002934aogf3ugt94,#0DB20D,575b1317,clwx2951n000m348c9b3qu4fb,clwx2951n000m348c9b3qu4fb-1,clwx2951n000m348c9b3qu4fb-1,22_outgoing-5-1,False,mandatory,5000.0
15,760.36926,2268.7642,796.44885,2310.7183,778.4090550000001,2289.74125,0.90766394,18,41ce47c9,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,cd6259dc,clwx2951n000m348c9b3qu4fb,clwx2951n000m348c9b3qu4fb-1,clwx2951n000m348c9b3qu4fb-1,22_outgoing-5-1,False,optional,621.6904755831215
17,799.404,1930.1326,826.34186,2040.9362,812.87293,1985.5344,0.8877881,14,071df99a,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,c2b3dbc6,clwx2951n000m348c9b3qu4fb,clwx2951n000m348c9b3qu4fb-1,clwx2951n000m348c9b3qu4fb-1,22_outgoing-5-1,False,optional,964.8347032479055
20,828.2074,2252.9087,860.6565,2270.311,844.43195,2261.60985,0.79480755,19,25fcbe5b,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,831cfcc3,clwx2951n000m348c9b3qu4fb,clwx2951n000m348c9b3qu4fb-1,clwx2951n000m348c9b3qu4fb-1,22_outgoing-5-1,False,optional,643.4894654563448
18,803.5253,2442.762,825.8856,2462.0935,814.7054499999999,2452.42775,0.82579446,32,8874052e,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,0438d541,clwx2951n000m348c9b3qu4fb,clwx2951n000m348c9b3qu4fb-1,clwx2951n000m348c9b3qu4fb-1,22_outgoing-5-1,False,optional,197.9066376115481
19,802.4917,2285.7405,858.91235,2315.6267,830.702025,2300.6836,0.8093097,34,382e7173,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,5464fab1,clwx2951n000m348c9b3qu4fb,clwx2951n000m348c9b3qu4fb-1,clwx2951n000m348c9b3qu4fb-1,22_outgoing-5-1,False,optional,482.0386719675124
23,991.051,2536.418,1038.7358,2570.762,1014.8933999999999,2553.59,0.8314309,31,8df6209f,terminator_double,clnk1x9zm003434aoc9i4tm42,#0DB27A,e5934a73,clwx2951l000e348cmiy7vxb8,clwx2951l000e348cmiy7vxb8-0,clwx2951l000e348cmiy7vxb8-0,22_incoming-6-0,False,mandatory,5000.0
25,1106.642,2242.7832,1164.4412,2281.2397,1135.5416,2262.01145,0.89164275,23,c2d97be1,DPM,clnk1x9zg002o34ao2g3ii1c9,#B24CCC,45e35b4e,clwx2951l000e348cmiy7vxb8,clwx2951l000e348cmiy7vxb8-0,clwx2951l000e348cmiy7vxb8-0,22_incoming-6-0,False,optional,701.5849198858498
26,1218.6567,2241.4226,1272.9423,2279.4907,1245.7995,2260.45665,0.89588124,22,81510744,DIM,clnk1xcco003j34ao5ownl25b,#B20D0D,04283b53,clwx2951l000e348cmiy7vxb8,clwx2951l000e348cmiy7vxb8-0,clwx2951l000e348cmiy7vxb8-0,22_incoming-6-0,False,optional,895.6336931211289
24,1007.7545,2467.734,1037.0076,2483.212,1022.38105,2475.473,0.8026491,19,cf78e339,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,a0696b06,clwx2951l000e348cmiy7vxb8,clwx2951l000e348cmiy7vxb8-0,clwx2951l000e348cmiy7vxb8-0,22_incoming-6-0,False,optional,226.09040379562168
21,946.4722,2479.0554,978.5622,2521.735,962.5172,2500.3952,0.8119016,18,3b550861,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,793fa1e9,clwx2951l000e348cmiy7vxb8,clwx2951l000e348cmiy7vxb8-0,clwx2951l000e348cmiy7vxb8-0,22_incoming-6-0,False,optional,317.8010819142765
22,979.3258,1929.0603,1005.40204,2042.6128,992.36392,1985.83655,0.8917783,14,b7683460,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,15ac4553,clwx2951l000e348cmiy7vxb8,clwx2951l000e348cmiy7vxb8-0,clwx2951l000e348cmiy7vxb8-0,22_incoming-6-0,False,optional,993.7169542418142
28,1422.3446,2472.7515,1481.3589,2582.6013,1451.8517499999998,2527.6764,0.9131764,17,9c063f1a,22_ds_la_out,clnk1x9z1002934aogf3ugt94,#0DB20D,f126a158,clx49gds40001349wqm2ec002,clx49gds40001349wqm2ec002-0,clx49gds40001349wqm2ec002-0,22_outgoing-7-0,False,mandatory,5000.0
27,1410.1031,2268.2917,1445.6129,2311.0037,1427.8580000000002,2289.6477000000004,0.90822095,18,46090c7d,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,42284cb8,clx49gds40001349wqm2ec002,clx49gds40001349wqm2ec002-0,clx49gds40001349wqm2ec002-0,22_outgoing-7-0,False,optional,484.2813126546317
29,1448.7703,1923.382,1472.9424,2042.3274,1460.85635,1982.8546999999999,0.8976237,14,72e910bc,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,f6c2c5a4,clx49gds40001349wqm2ec002,clx49gds40001349wqm2ec002-0,clx49gds40001349wqm2ec002-0,22_outgoing-7-0,False,optional,1005.3494218736671
32,1476.9996,2253.466,1510.9697,2270.8513,1493.98465,2262.15865,0.80803627,19,aadba8af,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,010c6ce9,clx49gds40001349wqm2ec002,clx49gds40001349wqm2ec002-0,clx49gds40001349wqm2ec002-0,22_outgoing-7-0,False,optional,654.5605332682103
30,1454.63,2442.0193,1476.0905,2461.7031,1465.3602500000002,2451.8612000000003,0.81538033,32,c3448808,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,68d648be,clx49gds40001349wqm2ec002,clx49gds40001349wqm2ec002-0,clx49gds40001349wqm2ec002-0,22_outgoing-7-0,False,optional,142.30865786510145
31,1450.9673,2285.7878,1509.4109,2316.907,1480.1891,2301.3474,0.84358656,34,b0f67fd2,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,08c4039d,clx49gds40001349wqm2ec002,clx49gds40001349wqm2ec002-0,clx49gds40001349wqm2ec002-0,22_outgoing-7-0,False,optional,400.8132752230962
36,1612.6633,2476.2952,1670.5852,2579.993,1641.6242499999998,2528.1441,0.90786254,17,bab04965,22_ds_la_out,clnk1x9z1002934aogf3ugt94,#0DB20D,63b2379e,clwx2s01g005q348ctgfl1pfr,clwx2s01g005q348ctgfl1pfr-0,clwx2s01g005q348ctgfl1pfr-0,22_outgoing_w_dpm_dim-8-0,False,mandatory,5000.0
40,1665.2678,2252.6558,1699.1893,2270.1465,1682.22855,2261.4011499999997,0.8135448,19,fd57e0da,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,c0cea090,clwx2s01g005q348ctgfl1pfr,clwx2s01g005q348ctgfl1pfr-0,clwx2s01g005q348ctgfl1pfr-0,22_outgoing_w_dpm_dim-8-0,False,optional,562.1635636485403
